customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
7590-06745,Female,1,Yes,Yes,25,Yes,No,No,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),111.06,No,2521.01
7590-06746,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.49,No,2122.38
7590-06747,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,87.13,No,992.24
7590-06748,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.67,No,455.2
7590-06749,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),73.52,No,357.49
7590-06750,Female,0,No,No,54,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,88.29,No,4131.18
7590-06751,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.62,No,1191.07
7590-06752,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,18.38,No,296.91
7590-06753,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,90.64,No,7542.12
7590-06754,Female,0,No,No,7,No,No,DSL,No,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),34.17,Yes,251.61
7590-06755,Female,0,Yes,No,41,Yes,No,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.15,No,3867.34
7590-06756,Female,0,Yes,No,36,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.53,No,4542.29
7590-06757,Female,0,No,Yes,19,Yes,No phone service,No,No,No internet service,No,No,No internet service,No,One year,No,Credit card (automatic),72.2,No,1301.41
7590-06758,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),65.31,No, 
7590-06759,Female,1,No,No,8,Yes,No,No,No,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,22.99,No,216.76
7590-06760,Female,0,No,Yes,23,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),103.38,No,2485.06
7590-06761,Male,0,No,No,33,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),110.28,No,4135.02
7590-06762,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,90.44,No,2615.43
7590-06763,Female,1,Yes,No,3,No,Yes,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),42.52,No,150.45
7590-06764,Male,0,Yes,Yes,28,No,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),42.68,No,1424.47
7590-06765,Male,0,Yes,No,15,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,108.31,No,1307.31
7590-06766,Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),23.45,No,169.49
7590-06767,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,26.61,No,976.45
7590-06768,Female,0,No,No,57,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),79.91,Yes,4573.6
7590-06769,Male,0,Yes,No,11,Yes,No,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.85,No,660.07
7590-06770,Male,1,Yes,No,43,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,21.7,No,1032.9
7590-06771,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),107.75,No,292.58
7590-06772,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),49.59,Yes,1250.63
7590-06773,Male,0,Yes,No,69,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),44.93,No,2622.99
7590-06774,Male,0,Yes,No,66,No,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),107.51,No,7237.03
7590-06775,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),81.64,No,3014.93
7590-06776,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),58.58,Yes,1137.59
7590-06777,Female,0,No,Yes,5,Yes,No,No,No,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,60.33,No,246.68
7590-06778,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),68.51,No,5551.84
7590-06779,Female,0,No,No,32,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,65.44,Yes,2128.23
7590-06780,Female,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),26.2,No,1317.48
7590-06781,Male,0,Yes,No,66,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.71,Yes,7985.29
7590-06782,Female,0,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.32,Yes,33.16
7590-06783,Female,0,No,No,37,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.8,No,1041.54
7590-06784,Male,0,Yes,No,39,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Two year,Yes,Mailed check,26.23,No,834.08
7590-06785,Female,0,No,No,55,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.14,No,3704.64
7590-06786,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,106.72,No,1839.87
7590-06787,Male,0,No,Yes,34,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,86.36,No,2983.59
7590-06788,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),53.64,No,4047.89
7590-06789,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,71.81,Yes,4172.11
7590-06790,Female,1,Yes,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,44.81,Yes,1069.38
7590-06791,Male,0,No,No,64,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.05,No,1728.05
7590-06792,Female,0,No,No,62,Yes,No phone service,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),27.34,Yes,1526.05
7590-06793,Female,1,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,87.41,No,2165.5
7590-06794,Female,0,No,Yes,41,Yes,No,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),60.64,No,2261.77
7590-06795,Female,0,Yes,No,63,Yes,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,81.36,No,4960.64
7590-06796,Male,0,No,No,65,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,86.05,No,6359.22
7590-06797,Male,0,Yes,No,40,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,114.46,No,4760.47
7590-06798,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,54.13,No,1069.56
7590-06799,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,38.21,No,256.1
7590-06800,Female,0,Yes,No,56,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,31.24,Yes,1581.14
7590-06801,Female,0,Yes,No,16,Yes,Yes,No,No,No,No internet service,No,No,No,Two year,No,Mailed check,20.13,No,304.77
7590-06802,Female,0,Yes,No,17,Yes,Yes,No,No,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),33.58,Yes,567.7
7590-06803,Male,1,Yes,No,62,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,One year,No,Mailed check,87.76,No,5656.96
7590-06804,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,61.38,No,3566.16
7590-06805,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,106.17,No,8871.8
7590-06806,Male,0,Yes,No,25,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.56,No,568.96
7590-06807,Male,0,No,Yes,71,Yes,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,111.81,No,9051.28
7590-06808,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Credit card (automatic),23.44,Yes,1707.2
7590-06809,Male,0,No,Yes,12,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.86,No,1482.1
7590-06810,Female,0,No,Yes,16,Yes,No,No,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),28.71,No,505.75
7590-06811,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,39.05,No,850.84
7590-06812,Female,0,Yes,Yes,5,Yes,No,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,90.97,Yes,538.28
7590-06813,Male,0,Yes,No,3,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.21,Yes,185.44
7590-06814,Male,1,Yes,No,6,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),112.15,No,566.44
7590-06815,Male,1,Yes,No,16,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),29.56,No,482.32
7590-06816,Male,0,Yes,No,49,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.03,Yes,4020.4
7590-06817,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,72.8,Yes,326.37
7590-06818,Male,0,No,No,29,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.49,No,3292.02
7590-06819,Female,0,Yes,Yes,55,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,29.54,Yes,1575.82
7590-06820,Male,1,No,Yes,38,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.04,No,3499.4
7590-06821,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),21.85,No,244.53
7590-06822,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,106.91,No,4734.3
7590-06823,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),114.25,No,1948.48
7590-06824,Female,1,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),28.0,No,1782.69
7590-06825,Male,0,Yes,No,40,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),54.75,Yes,1801.54
7590-06826,Male,0,No,No,9,Yes,No,No,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),105.04,Yes,943.62
7590-06827,Male,0,Yes,No,1,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.97,No,43.07
7590-06828,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,42.12,No,3049.03
7590-06829,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,37.53,Yes,1450.21
7590-06830,Male,0,Yes,Yes,41,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,81.99,Yes,2768.47
7590-06831,Female,0,Yes,No,10,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),35.45,No,335.03
7590-06832,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,32.42,Yes,336.8
7590-06833,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,33.88,No,399.42
7590-06834,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,85.32,Yes,2915.26
7590-06835,Male,0,No,No,59,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),101.14,Yes,5552.54
7590-06836,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.01,No,2558.92
7590-06837,Female,0,Yes,Yes,37,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,95.06,No,4163.7
7590-06838,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,52.11,Yes,3500.58
7590-06839,Male,0,No,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,24.05,Yes,885.16
7590-06840,Female,0,Yes,No,38,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,85.68,No,3043.77
7590-06841,Female,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,101.31,Yes,5642.13
7590-06842,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,93.79,No,6933.21
7590-06843,Male,0,No,No,57,No,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.86,No,5488.73
7590-06844,Female,0,Yes,No,16,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),79.25,No,1097.73
7590-06845,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),101.26,No,549.19
7590-06846,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),75.48,No,1080.26
7590-06847,Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),20.01,Yes,1472.14
7590-06848,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,41.91,No,1175.39
7590-06849,Female,1,No,No,72,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,70.35,No,5679.84
7590-06850,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.97,No,1204.9
7590-06851,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,80.38,Yes,1194.05
7590-06852,Male,0,Yes,Yes,31,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Electronic check,21.98,No,711.51
7590-06853,Male,0,No,No,68,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,60.84,No,4514.51
7590-06854,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Mailed check,90.13,No,4606.41
7590-06855,Male,0,No,No,69,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),34.88,No,2522.73
7590-06856,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),76.37,No,5172.33
7590-06857,Male,0,Yes,No,57,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),68.86,No,3722.87
7590-06858,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,92.86,Yes,4614.13
7590-06859,Male,1,No,No,16,No,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),101.74,Yes,1805.75
7590-06860,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,61.88,No,2238.79
7590-06861,Female,0,Yes,Yes,58,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,117.85,No,7853.06
7590-06862,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Electronic check,30.73,No,192.87
7590-06863,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,110.49,Yes,5565.01
7590-06864,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,66.29,No,3337.53
7590-06865,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,105.63,Yes,3794.39
7590-06866,Male,0,No,No,52,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,96.28,No,5029.68
7590-06867,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,No,Mailed check,69.23,No,4393.99
7590-06868,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,78.31,Yes,4371.58
7590-06869,Male,0,No,Yes,59,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),46.32,No,2624.37
7590-06870,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,76.11,Yes,2711.45
7590-06871,Male,0,No,No,72,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,66.79,No,4548.84
7590-06872,Female,1,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Mailed check,43.45,No,154.58
7590-06873,Female,1,No,No,51,No,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.41,No,2564.27
7590-06874,Male,0,No,No,31,No,Yes,No,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),42.65,No,1502.94
7590-06875,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.08,No,4785.92
7590-06876,Female,0,No,No,9,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,61.47,No,560.21
7590-06877,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,100.06,No,1035.17
7590-06878,Female,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.07,No,3515.85
7590-06879,Female,1,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),63.39,Yes,3768.77
7590-06880,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),84.22,Yes,740.86
7590-06881,Female,0,No,No,72,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,101.73,Yes,8331.0
7590-06882,Male,0,No,No,9,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,107.99,No,917.22
7590-06883,Male,0,Yes,No,22,Yes,No,DSL,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,57.32,No,1371.96
7590-06884,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),79.61,Yes,935.35
7590-06885,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,No,2390.19
7590-06886,Male,0,Yes,No,43,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,99.06,No,4200.16
7590-06887,Male,0,No,Yes,63,Yes,Yes,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,19.16,Yes,965.77
7590-06888,Female,1,Yes,No,39,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.13,No,2163.07
7590-06889,Female,0,No,No,5,Yes,No,No,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,100.88,No,447.07
